,,,,1,-117456896
4829,-127959040,F85F8000,,5450,-95600640
4831,-128106496,F85D4000,,5451,-94814208
4833,-128057344,F85E0000,,5452,-94060544
4835,-127778816,F8624000,,5453,-93405184
4837,-127352832,F868C000,,5454,-92815360
4839,-126730240,F8724000,,5455,-92372992
4841,-125861888,F87F8000,,5456,-91996160
4843,-124960768,F88D4000,,5457,-91783168
4845,-123813888,F89EC000,,5458,-91766784
4847,-122552320,F8B20000,,5459,-91815936
4849,-121257984,F8C5C000,,5460,-92045312
4851,-119865344,F8DB0000,,5461,-92602368
4853,-118538240,F8EF4000,,5462,-93306880
4855,-117260288,F902C000,,5463,-94208000
4857,-116080640,F914C000,,5464,-95174656
4859,-115048448,F9248000,,5465,-96321536
4861,-113934336,F9358000,,5466,-97681408
4863,-112672768,F948C000,,5467,-98942976
4865,-111378432,F95C8000,,5468,-100220928
4867,-110018560,F9714000,,5469,-101531648
4869,-108658688,F9860000,,5470,-102825984
4871,-107266048,F99B4000,,5471,-104251392
4873,-105742336,F9B28000,,5472,-105857024
4875,-104153088,F9CAC000,,5473,-107462656
4877,-102629376,F9E20000,,5474,-108953600
4879,-101203968,F9F7C000,,5475,-110477312
4881,-100007936,FA0A0000,,5476,-112164864
4883,-99008512,FA194000,,5477,-113754112
4885,-97976320,FA290000,,5478,-115408896
4887,-96993280,FA380000,,5479,-117145600
4889,-96124928,FA454000,,5480,-118652928
4891,-95322112,FA518000,,5481,-120078336
4893,-94552064,FA5D4000,,5482,-121454592
4895,-91308032,FA8EC000,,5483,-122552320
4897,-91226112,FA900000,,5484,-123617280
4899,-91242496,FA8FC000,,5485,-124485632
4901,-91471872,FA8C4000,,5486,-125108224
4903,-91881472,FA860000,,5487,-125845504
4905,-92520448,FA7C4000,,5488,-126402560
4907,-93274112,FA70C000,,5489,-126894080
4909,-94224384,FA624000,,5490,-127336448
4911,-95469568,FA4F4000,,5491,-126992384
4913,-96796672,FA3B0000,,5492,-126337024
4915,-98222080,FA254000,,5493,-125452288
4917,-99565568,FA10C000,,5494,-124452864
4919,-100827136,F9FD8000,,5495,-123289600
4921,-102121472,F9E9C000,,5496,-122028032
4923,-103464960,F9D54000,,5497,-120700928
4925,-105021440,F9BD8000,,5498,-119341056
4927,-106692608,F9A40000,,5499,-118095872
4929,-108216320,F98CC000,,5500,-116801536
4931,-109805568,F9748000,,5501,-115605504
4933,-111460352,F95B4000,,5502,-114606080
4935,-113098752,F9424000,,5503,-113508352
4937,-114900992,F926C000,,5504,-112230400
4939,-116588544,F90D0000,,5505,-110919680
4941,-118194176,F8F48000,,5506,-109641728
4943,-119767040,F8DC8000,,5507,-108298240
4945,-121061376,F8C8C000,,5508,-106840064
4947,-122273792,F8B64000,,5509,-105316352
4949,-123371520,F8A58000,,5510,-103792640
4951,-124239872,F8984000,,5511,-102318080
4953,-125026304,F88C4000,,5512,-101072896
4955,-125747200,F8814000,,5513,-99909632
4957,-126353408,F8780000,,5514,-98877440
4959,-126861312,F8704000,,5515,-97959936
4961,-127221760,F86AC000,,5516,-96993280
4963,-127565824,F8658000,,5517,-96174080
4965,-127877120,F860C000,,5518,-95469568
4967,-127975424,F85F4000,,5519,-94748672
4969,-127959040,F85F8000,,5520,-94076928
4971,-127729664,F8630000,,5521,-93421568
4973,-127303680,F8698000,,5522,-92798976
4975,-126681088,F8730000,,5523,-92389376
4977,-125796352,F8808000,,5524,-91996160
4979,-124878848,F88E8000,,5525,-91766784
4981,-123813888,F89EC000,,5526,-91734016
4983,-122454016,F8B38000,,5527,-91766784
4985,-121110528,F8C80000,,5528,-92012544
4987,-119767040,F8DC8000,,5529,-92454912
4989,-118456320,F8F08000,,5530,-93192192
4991,-117243904,F9030000,,5531,-94093312
4993,-116031488,F9158000,,5532,-95043584
4995,-114950144,F9260000,,5533,-96305152
4997,-113803264,F9378000,,5534,-97632256
4999,-112590848,F94A0000,,5535,-98893824
5001,-111362048,F95CC000,,5536,-100171776
5003,-109953024,F9724000,,5537,-101433344
5005,-108544000,F987C000,,5538,-102744064
5007,-100237312,FA068000,,5539,-104284160
5009,-99188736,FA168000,,5540,-105873408
5011,-98140160,FA268000,,5541,-107413504
5013,-97157120,FA358000,,5542,-108871680
5015,-96288768,FA42C000,,5543,-110411776
5017,-95469568,FA4F4000,,5544,-112066560
5019,-94732288,FA5A8000,,5545,-113688576
5021,-94011392,FA658000,,5546,-115408896
5023,-93290496,FA708000,,5547,-123256832
5025,-92700672,FA798000,,5548,-124108800
5027,-92176384,FA818000,,5549,-124764160
5029,-91766784,FA87C000,,5550,-125452288
5031,-91521024,FA8B8000,,5551,-126107648
5033,-91439104,FA8CC000,,5552,-126500864
5035,-91488256,FA8C0000,,5553,-126844928
5037,-91701248,FA88C000,,5554,-127205376
5039,-92094464,FA82C000,,5555,-127483904
5041,-92733440,FA790000,,5556,-127549440
5043,-93601792,FA6BC000,,5557,-127467520
5045,-94552064,FA5D4000,,5558,-127238144
5047,-95764480,FA4AC000,,5559,-126812160
5049,-97107968,FA364000,,5560,-126189568
5051,-98451456,FA21C000,,5561,-125321216
5053,-99778560,FA0D8000,,5562,-124272640
5055,-101056512,F9FA0000,,5563,-123092992
5057,-102367232,F9E60000,,5564,-121831424
5059,-103727104,F9D14000,,5565,-120471552
5061,-105316352,F9B90000,,5566,-119078912
5063,-106971136,F99FC000,,5567,-117817344
5065,-108462080,F9890000,,5568,-116588544
5067,-109985792,F971C000,,5569,-115458048
5069,-111607808,F9590000,,5570,-114343936
5071,-113328128,F93EC000,,5571,-113164288
5073,-115179520,F9228000,,5572,-112050176
5075,-116867072,F908C000,,5573,-110804992
5077,-118439936,F8F0C000,,5574,-109412352
5079,-119980032,F8D94000,,5575,-108052480
5081,-121405440,F8C38000,,5576,-106643456
5083,-122585088,F8B18000,,5577,-105152512
5085,-123584512,F8A24000,,5578,-103596032
5087,-124469248,F894C000,,5579,-102072320
5089,-125206528,F8898000,,5580,-100827136
5091,-125861888,F87F8000,,5581,-99647488
5093,-126550016,F8750000,,5582,-98648064
5095,-127025152,F86DC000,,5583,-97730560
5097,-127401984,F8680000,,5584,-96747520
5099,-127844352,F8614000,,5585,-95961088
5101,-128155648,F85C8000,,5586,-95240192
5103,-128270336,F85AC000,,5587,-94486528
5105,-128204800,F85BC000,,5588,-93782016
5107,-127991808,F85F0000,,5589,-93028352
5109,-127549440,F865C000,,5590,-92471296
5111,-126959616,F86EC000,,5591,-92061696
5113,-126140416,F87B4000,,5592,-91652096
5115,-125157376,F88A4000,,5593,-91422720
5117,-124026880,F89B8000,,5594,-91422720
5119,-116228096,F9128000,,5595,-91488256
5121,-115146752,F9230000,,5596,-91734016
5123,-114049024,F933C000,,5597,-92209152
5125,-112803840,F946C000,,5598,-92930048
5127,-111493120,F95AC000,,5599,-93863936
5129,-110215168,F96E4000,,5600,-94863360
5131,-108806144,F983C000,,5601,-95977472
5133,-107347968,F99A0000,,5602,-97239040
5135,-105889792,F9B04000,,5603,-105283584
5137,-104300544,F9C88000,,5604,-106921984
5139,-102825984,F9DF0000,,5605,-108429312
5141,-101449728,F9F40000,,5606,-109936640
5143,-100139008,FA080000,,5607,-111493120
5145,-99090432,FA180000,,5608,-113246208
5147,-98107392,FA270000,,5609,-115015680
5149,-97173504,FA354000,,5610,-116654080
5151,-96239616,FA438000,,5611,-118210560
5153,-95387648,FA508000,,5612,-119619584
5155,-94715904,FA5AC000,,5613,-120963072
5157,-94044160,FA650000,,5614,-122126336
5159,-93306880,FA704000,,5615,-123060224
5161,-92684288,FA79C000,,5616,-123912192
5163,-92160000,FA81C000,,5617,-124633088
5165,-91750400,FA880000,,5618,-125288448
5167,-91488256,FA8C0000,,5619,-125911040
5169,-91324416,FA8E8000,,5620,-126320640
5171,-91373568,FA8DC000,,5621,-126713856
5173,-91570176,FA8AC000,,5622,-127123456
5175,-91963392,FA84C000,,5623,-127336448
5177,-92667904,FA7A0000,,5624,-127467520
5179,-93470720,FA6DC000,,5625,-127369216
5181,-94453760,FA5EC000,,5626,-127123456
5183,-95682560,FA4C0000,,5627,-126681088
5185,-97009664,FA37C000,,5628,-125976576
5187,-98418688,FA224000,,5629,-125157376
5189,-99696640,FA0EC000,,5630,-124174336
5191,-100958208,F9FB8000,,5631,-123043840
5193,-102252544,F9E7C000,,5632,-121831424
5195,-103612416,F9D30000,,5633,-120471552
5197,-105168896,F9BB4000,,5634,-119046144
5199,-106774528,F9A2C000,,5635,-117768192
5201,-108331008,F98B0000,,5636,-116572160
5203,-109920256,F972C000,,5637,-115441664
5205,-111575040,F9598000,,5638,-114294784
5207,-113246208,F9400000,,5639,-113164288
5209,-114982912,F9258000,,5640,-112050176
5211,-116654080,F90C0000,,5641,-110690304
5213,-118276096,F8F34000,,5642,-109346816
5215,-119865344,F8DB0000,,5643,-108036096
5217,-121225216,F8C64000,,5644,-106545152
5219,-122388480,F8B48000,,5645,-105119744
5221,-123469824,F8A40000,,5646,-103596032
5223,-124403712,F895C000,,5647,-102072320
5225,-125108224,F88B0000,,5648,-100777984
5227,-125812736,F8804000,,5649,-99647488
5229,-126582784,F8748000,,5650,-98648064
5231,-127877120,F860C000,,5651,-97665024
5233,-127713280,F8634000,,5652,-96698368
5235,-127254528,F86A4000,,5653,-95911936
5237,-126582784,F8748000,,5654,-95191040
5239,-125747200,F8814000,,5655,-94470144
5241,-124813312,F88F8000,,5656,-93782016
5243,-123813888,F89EC000,,5657,-93061120
5245,-122486784,F8B30000,,5658,-92487680
5247,-120979456,F8CA0000,,5659,-91897856
5249,-119652352,F8DE4000,,5660,-92372992
5251,-118407168,F8F14000,,5661,-93093888
5253,-117243904,F9030000,,5662,-93929472
5255,-116080640,F914C000,,5663,-94961664
5257,-114868224,F9274000,,5664,-96124928
5259,-113754112,F9384000,,5665,-97353728
5261,-112558080,F94A8000,,5666,-98664448
5263,-111296512,F95DC000,,5667,-99893248
5265,-109969408,F9720000,,5668,-101171200
5267,-108560384,F9878000,,5669,-102531072
5269,-107134976,F99D4000,,5670,-103907328
5271,-105660416,F9B3C000,,5671,-105496576
5273,-104169472,F9CA8000,,5672,-107053056
5275,-102629376,F9E20000,,5673,-108560384
5277,-101171200,F9F84000,,5674,-110067712
5279,-99942400,FA0B0000,,5675,-111640576
5281,-98877440,FA1B4000,,5676,-113344512
5283,-97845248,FA2B0000,,5677,-115064832
5285,-96894976,FA398000,,5678,-116736000
5287,-96026624,FA46C000,,5679,-118259712
5289,-95174656,FA53C000,,5680,-119734272
5291,-94437376,FA5F0000,,5681,-121110528
5293,-93732864,FA69C000,,5682,-122208256
5295,-93044736,FA744000,,5683,-123207680
5297,-92454912,FA7D4000,,5684,-124108800
5299,-91881472,FA860000,,5685,-124649472
5301,-91471872,FA8C4000,,5686,-125403136
5303,-91209728,FA904000,,5687,-126140416
5305,-91078656,FA924000,,5688,-126484480
5307,-91160576,FA910000,,5689,-126861312
5309,-91340800,FA8E4000,,5690,-127221760
5311,-91766784,FA87C000,,5691,-127467520
5313,-92372992,FA7E8000,,5692,-127631360
5315,-93126656,FA730000,,5693,-127565824
5317,-94175232,FA630000,,5694,-127320064
5319,-95371264,FA50C000,,5695,-126812160
5321,-96681984,FA3CC000,,5696,-126189568
5323,-98041856,FA280000,,5697,-125435904
5325,-99319808,FA148000,,5698,-124338176
5327,-100614144,FA00C000,,5699,-123224064
5329,-101990400,F9EBC000,,5700,-122060800
5331,-103366656,F9D6C000,,5701,-120668160
5333,-104857600,F9C00000,,5702,-119373824
5335,-106479616,F9A74000,,5703,-118095872
5337,-108036096,F98F8000,,5704,-116817920
5339,-109592576,F977C000,,5705,-115687424
5341,-111263744,F95E4000,,5706,-114556928
5343,-120881152,F8CB8000,,5707,-113442816
5345,-122109952,F8B8C000,,5708,-112246784
5347,-123191296,F8A84000,,5709,-110952448
5349,-124043264,F89B4000,,5710,-109674496
5351,-124780544,F8900000,,5711,-108298240
5353,-125550592,F8844000,,5712,-106840064
5355,-126173184,F87AC000,,5713,-105431040
5357,-126648320,F8738000,,5714,-97796096
5359,-127057920,F86D4000,,5715,-96845824
5361,-127467520,F8670000,,5716,-95977472
5363,-127746048,F862C000,,5717,-95322112
5365,-127795200,F8620000,,5718,-94601216
5367,-127778816,F8624000,,5719,-93831168
5369,-127614976,F864C000,,5720,-93175808
5371,-127139840,F86C0000,,5721,-92618752
5373,-126566400,F874C000,,5722,-92127232
5375,-125730816,F8818000,,5723,-91766784
5377,-124747776,F8908000,,5724,-91471872
5379,-123699200,F8A08000,,5725,-91422720
5381,-122404864,F8B44000,,5726,-91504640
5383,-121028608,F8C94000,,5727,-91734016
5385,-119701504,F8DD8000,,5728,-92274688
5387,-118390784,F8F18000,,5729,-92864512
5389,-117161984,F9044000,,5730,-93700096
5391,-115982336,F9164000,,5731,-94781440
5393,-114851840,F9278000,,5732,-95895552
5395,-113786880,F937C000,,5733,-97206272
5397,-112590848,F94A0000,,5734,-98533376
5399,-111280128,F95E0000,,5735,-99811328
5401,-109903872,F9730000,,5736,-101105664
5403,-108544000,F987C000,,5737,-102400000
5405,-107233280,F99BC000,,5738,-103792640
5407,-105725952,F9B2C000,,5739,-105332736
5409,-104120320,F9CB4000,,5740,-106954752
5411,-102580224,F9E2C000,,5741,-108511232
5413,-101138432,F9F8C000,,5742,-110018560
5415,-99975168,FA0A8000,,5743,-111591424
5417,-98975744,FA19C000,,5744,-113311744
5419,-97861632,FA2AC000,,5745,-115048448
5421,-96829440,FA3A8000,,5746,-116752384
5423,-96010240,FA470000,,5747,-118243328
5425,-95272960,FA524000,,5748,-119668736
5427,-94552064,FA5D4000,,5749,-121061376
5429,-93765632,FA694000,,5750,-122093568
5431,-93093888,FA738000,,5751,-123076608
5433,-92487680,FA7CC000,,5752,-124026880
5435,-91897856,FA85C000,,5753,-124633088
5437,-91537408,FA8B4000,,5754,-125435904
5439,-91242496,FA8FC000,,5755,-126173184
5441,-91144192,FA914000,,5756,-126566400
5443,-91242496,FA8FC000,,5757,-126992384
5445,-91406336,FA8D4000,,5758,-127270912
5447,-91848704,FA868000,,5759,-127565824
5449,-92504064,FA7C8000,,5760,-127746048
5451,-93274112,FA70C000,,5761,-127614976
5453,-94257152,FA61C000,,5762,-127451136
5455,-101842944,F9EE0000,,5763,-126976000
5457,-103202816,F9D94000,,5764,-126238720
5459,-104759296,F9C18000,,5765,-125452288
5461,-106397696,F9A88000,,5766,-124387328
5463,-107937792,F9910000,,5767,-123256832
5465,-109510656,F9790000,,5768,-122109952
5467,-111165440,F95FC000,,5769,-120700928
5469,-112803840,F946C000,,5770,-113508352
5471,-114638848,F92AC000,,5771,-112295936
5473,-116375552,F9104000,,5772,-111050752
5475,-117833728,F8FA0000,,5773,-109707264
5477,-119406592,F8E20000,,5774,-108347392
5479,-120881152,F8CB8000,,5775,-107003904
5481,-122060800,F8B98000,,5776,-105545728
5483,-123142144,F8A90000,,5777,-103940096
5485,-124076032,F89AC000,,5778,-102432768
5487,-124796928,F88FC000,,5779,-101171200
5489,-125550592,F8844000,,5780,-99991552
5491,-126156800,F87B0000,,5781,-98877440
5493,-126615552,F8740000,,5782,-97878016
5495,-127107072,F86C8000,,5783,-96976896
5497,-127516672,F8664000,,5784,-96190464
5499,-127795200,F8620000,,5785,-95469568
5501,-127844352,F8614000,,5786,-94715904
5503,-127778816,F8624000,,5787,-93945856
5505,-127614976,F864C000,,5788,-93274112
5507,-127205376,F86B0000,,5789,-92684288
5509,-126615552,F8740000,,5790,-92225536
5511,-125845504,F87FC000,,5791,-91815936
5513,-124895232,F88E4000,,5792,-91521024
5515,-123830272,F89E8000,,5793,-91504640
5517,-122535936,F8B24000,,5794,-91570176
5519,-121110528,F8C80000,,5795,-91848704
5521,-119783424,F8DC4000,,5796,-92307456
5523,-118439936,F8F0C000,,5797,-92962816
5525,-117145600,F9048000,,5798,-93847552
5527,-115965952,F9168000,,5799,-94846976
5529,-114868224,F9274000,,5800,-95928320
5531,-113770496,F9380000,,5801,-97239040
5533,-112525312,F94B0000,,5802,-98582528
5535,-111263744,F95E4000,,5803,-99860480
5537,-109969408,F9720000,,5804,-101171200
5539,-108625920,F9868000,,5805,-102465536
5541,-107233280,F99BC000,,5806,-103841792
5543,-105709568,F9B30000,,5807,-105381888
5545,-104103936,F9CB8000,,5808,-106971136
5547,-102547456,F9E34000,,5809,-108527616
5549,-101203968,F9F7C000,,5810,-110067712
5551,-99991552,FA0A4000,,5811,-111591424
5553,-98861056,FA1B8000,,5812,-113164288
5555,-97812480,FA2B8000,,5813,-114917376
5557,-96813056,FA3AC000,,5814,-116703232
5559,-95993856,FA474000,,5815,-118292480
5561,-95223808,FA530000,,5816,-119734272
5563,-94437376,FA5F0000,,5817,-121077760
5565,-91324416,FA8E8000,,5818,-122159104
5567,-91258880,FA8F8000,,5819,-123174912
5569,-91275264,FA8F4000,,5820,-124059648
5571,-91471872,FA8C4000,,5821,-124698624
5573,-91914240,FA858000,,5822,-125468672
5575,-92536832,FA7C0000,,5823,-126091264
5577,-93290496,FA708000,,5824,-126517248
5579,-94224384,FA624000,,5825,-126943232
5581,-95387648,FA508000,,5826,-127287296
5583,-96698368,FA3C8000,,5827,-126386176
5585,-98009088,FA288000,,5828,-125452288
5587,-99385344,FA138000,,5829,-124420096
5589,-100712448,F9FF4000,,5830,-123322368
5591,-102006784,F9EB8000,,5831,-122109952
5593,-103432192,F9D5C000,,5832,-120815616
5595,-104906752,F9BF4000,,5833,-119406592
5597,-106528768,F9A68000,,5834,-118013952
5599,-108068864,F98F0000,,5835,-116834304
5601,-109608960,F9778000,,5836,-115736576
5603,-111296512,F95DC000,,5837,-114655232
5605,-112869376,F945C000,,5838,-113459200
5607,-114655232,F92A8000,,5839,-112328704
5609,-116506624,F90E4000,,5840,-111149056
5611,-118046720,F8F6C000,,5841,-109740032
5613,-119537664,F8E00000,,5842,-108380160
5615,-120897536,F8CB4000,,5843,-106921984
5617,-122060800,F8B98000,,5844,-105398272
5619,-123158528,F8A8C000,,5845,-103923712
5621,-124125184,F89A0000,,5846,-102383616
5623,-124878848,F88E8000,,5847,-101089280
5625,-125550592,F8844000,,5848,-100007936
5627,-126238720,F879C000,,5849,-98975744
5629,-126746624,F8720000,,5850,-97976320
5631,-127090688,F86CC000,,5851,-96993280
5633,-127500288,F8668000,,5852,-96174080
5635,-127844352,F8614000,,5853,-95469568
5637,-127991808,F85F0000,,5854,-94715904
5639,-127926272,F8600000,,5855,-94044160
5641,-127680512,F863C000,,5856,-93421568
5643,-127320064,F8694000,,5857,-92749824
5645,-126746624,F8720000,,5858,-92225536
5647,-125927424,F87E8000,,5859,-91848704
5649,-124960768,F88D4000,,5860,-91635712
5651,-123846656,F89E4000,,5861,-91602944
5653,-122617856,F8B10000,,5862,-91602944
5655,-121274368,F8C58000,,5863,-91815936
5657,-119865344,F8DB0000,,5864,-92323840
5659,-118554624,F8EF0000,,5865,-92979200
5661,-117342208,F9018000,,5866,-93749248
5663,-116097024,F9148000,,5867,-94666752
5665,-115032064,F924C000,,5868,-95846400
5667,-113967104,F9350000,,5869,-97222656
5669,-112672768,F948C000,,5870,-98500608
5671,-111427584,F95BC000,,5871,-99778560
5673,-110116864,F96FC000,,5872,-101089280
5675,-108691456,F9858000,,5873,-102318080
5677,-100220928,FA06C000,,5874,-103743488
5679,-99106816,FA17C000,,5875,-105365504
5681,-98107392,FA270000,,5876,-106938368
5683,-97140736,FA35C000,,5877,-108412928
5685,-96321536,FA424000,,5878,-109887488
5687,-95469568,FA4F4000,,5879,-111525888
5689,-94715904,FA5AC000,,5880,-113246208
5691,-93995008,FA65C000,,5881,-114933760
5693,-93257728,FA710000,,5882,-116654080
5695,-92684288,FA79C000,,5883,-124157952
5697,-92127232,FA824000,,5884,-124895232
5699,-91619328,FA8A0000,,5885,-125599744
5701,-91455488,FA8C8000,,5886,-126255104
5703,-91389952,FA8D8000,,5887,-126681088
5705,-91357184,FA8E0000,,5888,-127041536
5707,-91586560,FA8A8000,,5889,-127401984
5709,-91979776,FA848000,,5890,-127647744
5711,-92585984,FA7B4000,,5891,-127795200
5713,-93372416,FA6F4000,,5892,-127762432
5715,-94257152,FA61C000,,5893,-127533056
5717,-95453184,FA4F8000,,5894,-127123456
5719,-96780288,FA3B4000,,5895,-126550016
5721,-98140160,FA268000,,5896,-125730816
5723,-99516416,FA118000,,5897,-124715008
5725,-100745216,F9FEC000,,5898,-123617280
5727,-102055936,F9EAC000,,5899,-122339328
5729,-103464960,F9D54000,,5900,-120946688
5731,-105005056,F9BDC000,,5901,-119603200
5733,-106627072,F9A50000,,5902,-118325248
5735,-108134400,F98E0000,,5903,-117096448
5737,-109674496,F9768000,,5904,-115916800
5739,-111329280,F95D4000,,5905,-114868224
5741,-112967680,F9444000,,5906,-113737728
5743,-114737152,F9294000,,5907,-112525312
5745,-116457472,F90F0000,,5908,-111280128
5747,-118030336,F8F70000,,5909,-109936640
5749,-119619584,F8DEC000,,5910,-108593152
5751,-121012224,F8C98000,,5911,-107200512
5753,-122273792,F8B64000,,5912,-105725952
5755,-123387904,F8A54000,,5913,-104153088
5757,-124256256,F8980000,,5914,-102629376
5759,-124928000,F88DC000,,5915,-101335040
5761,-125648896,F882C000,,5916,-100106240
5763,-126337024,F8784000,,5917,-99008512
5765,-126910464,F86F8000,,5918,-98140160
5767,-127352832,F868C000,,5919,-97288192
5769,-127696896,F8638000,,5920,-96436224
5771,-128008192,F85EC000,,5921,-95617024
5773,-128155648,F85C8000,,5922,-94830592
5775,-128122880,F85D0000,,5923,-94158848
5777,-127926272,F8600000,,5924,-93552640
5779,-127598592,F8650000,,5925,-92930048
5781,-126992384,F86E4000,,5926,-92438528
5783,-126124032,F87B8000,,5927,-92045312
